latent_index,spearman,p_value
6691,0.0757222537287235,0.4539908237657855
6692,,
6693,,
6694,-0.06093077460625228,0.5470362469464796
6695,,
6696,,
6697,0.08511327735067868,0.39980967843372917
6698,,
6699,0.318838753437039,0.0012244610231494813
6700,-0.010111102110539592,0.9204694901889846
6701,0.4581619396699816,1.6414529961470392e-06
6702,,
6703,,
6704,,
6705,,
6706,,
6707,-0.4911895396797204,2.1163449226177872e-07
6708,-0.3802554478592186,9.524494787502157e-05
6709,,
6710,,
6711,0.09673054363317403,0.33836970827824253
6712,0.40380761720922237,3.09771701494074e-05
6713,0.35644485250336044,0.0002726848452899237
6714,,
6715,,
6716,,
6717,,
6718,,
6719,,
6720,,
6721,,
6722,-0.39642120992793894,4.4464275537297385e-05
6723,0.38545801493924103,7.485905688144744e-05
6724,-0.21919189192509805,0.02844602107261232
6725,,
6726,0.158687296921792,0.11481124142441915
6727,,
6728,,
6729,,
6730,,
6731,,
6732,,
6733,,
6734,,
6735,0.3405551205219308,0.0005263503029427387
6736,,
6737,,
6738,,
6739,,
6740,,
6741,,
6742,,
6743,,
6744,,
6745,,
6746,-0.35373255686302574,0.000305829686911757
6747,,
6748,-0.09067588367499334,0.36960753290273984
6749,,
6750,,
6751,,
6752,,
6753,-0.3671620206751252,0.0001715627529520613
6754,,
6755,,
6756,0.17198474634431762,0.08708137542287468
6757,,
6758,,
6759,,
6760,,
6761,,
6762,,
6763,,
6764,,
6765,,
6766,,
6767,,
6768,0.3955571157416376,4.635887315510886e-05
6769,,
6770,,
6771,,
6772,,
6773,-0.1661101060082831,0.09859301173244696
6774,-0.49417786540734576,1.73937493649855e-07
6775,,
6776,,
6777,,
6778,0.29480013322646237,0.0029070077987273144
6779,,
6780,,
6781,,
6782,0.27883839339617433,0.0049653559461534024
6783,,
6784,,
6785,0.23676180704655791,0.017707570936791803
6786,-0.16757426560173808,0.09561770985211557
6787,,
6788,,
6789,0.30968175532387376,0.0017165607669392998
6790,0.19421116902529018,0.05284662214933648
6791,,
6792,,
6793,0.09660452989767175,0.3390023359402903
6794,-0.41212492163315084,2.040795360150674e-05
6795,0.2714824060343631,0.006291193024897711
6796,,
6797,,
6798,,
6799,-0.5387387225425784,7.383691002575588e-09
6800,,
6801,-0.308667644785784,0.00178084558261104
6802,,
6803,,
6804,-0.24490469462163345,0.014058035720226047
6805,,
6806,0.431116991769565,7.542445401441696e-06
6807,-0.036075932278079544,0.7215861699270234
6808,,
6809,,
6810,-0.5227409787878612,2.419249990838022e-08
6811,,
6812,,
6813,-0.2038902240426791,0.041881611634182234
6814,0.2964323111339204,0.0027474316515200335
6815,0.26361473401668534,0.008047901608589612
6816,,
6817,,
6818,0.2618685436818681,0.008491932065696286
6819,,
6820,,
6821,,
6822,,
6823,0.38476193906694284,7.732872605301955e-05
6824,,
6825,,
6826,,
6827,,
6828,,
6829,0.34296738345868866,0.00047739296343589577
6830,,
6831,,
6832,,
6833,,
6834,,
6835,,
6836,,
6837,,
6838,,
6839,0.5890902108568441,1.1404288176214159e-10
6840,,
6841,,
6842,0.2737318367812965,0.005855858687102706
6843,,
6844,,
6845,0.1140184280132717,0.25867120645824637
6846,,
6847,,
6848,,
6849,-0.0461330285019753,0.6485532140115227
6850,,
6851,,
6852,0.3718452502518327,0.0001393965799670389
6853,,
6854,,
6855,,
6856,,
6857,,
6858,,
6859,,
6860,-0.43702163537595723,5.466605581431487e-06
6861,0.45909204105106977,1.5539179741866027e-06
6862,,
6863,,
6864,,
6865,0.5022127412091335,1.0168650680961583e-07
6866,,
6867,,
6868,0.5584448705135054,1.567716553950607e-09
6869,0.09078389544828101,0.36903526085289085
6870,,
6871,,
6872,-0.2213725352267532,0.02686785222319397
6873,0.07757960631164229,0.44296281694479345
6874,-0.3445395548254313,0.00044777472104055096
6875,-0.4035019817323524,3.144927495458095e-05
6876,-0.530373810766856,1.3838951926656043e-08
6877,-0.08322307131814458,0.4103960426879383
6878,0.2723396850366999,0.006122011440514237
6879,-0.07959267560486477,0.4311824005050271
6880,0.6130441741704777,1.2046506659233172e-11
6881,,
6882,-0.12691983426707593,0.20826987707288108
6883,,
6884,,
6885,-0.055368035118070515,0.5842831031181362
6886,-0.05754530691546222,0.5695666913945707
6887,0.06439901949573347,0.5244148115140282
6888,,
6889,,
6890,0.4818105173659083,3.8705274845438127e-07
6891,-0.5309138696332943,1.3295711898994828e-08
6892,,
6893,,
6894,,
6895,0.2358557082817559,0.0181602349184937
6896,,
6897,,
6898,-0.06694929747613663,0.5080872925027362
6899,,
6900,,
6901,,
6902,,
6903,0.15532693064173134,0.12280105376795294
6904,,
6905,0.3773391299804517,0.00010882042370260781
6906,0.2116987890992722,0.034481158064274584
6907,,
6908,,
6909,,
6910,,
6911,,
6912,,
6913,0.11019601136970271,0.27508213543834215
6914,,
6915,,
6916,-0.23879602877680894,0.016726653077660338
6917,,
6918,-0.1686843866049724,0.09340938503679524
6919,0.4317350591389333,7.294600338100045e-06
6920,0.29115173555096796,0.0032942011990004976
6921,-0.3579690186375308,0.00025554666839339504
6922,0.35373255686302574,0.000305829686911757
6923,,
6924,,
6925,,
6926,,
6927,-0.17866947498000973,0.0753099175586284
6928,,
6929,,
6930,,
6931,,
6932,0.19712148624998552,0.049325772671180594
6933,0.20002580282060933,0.04600764339213776
6934,,
6935,,
6936,,
6937,,
6938,,
6939,,
6940,0.2556458654096844,0.010254534728125162
6941,,
6942,-0.3906005754785482,5.8764614340014944e-05
6943,-0.3931688554211659,5.199465936194011e-05
6944,-0.08563533425490238,0.3969145772362276
6945,-0.16936846116912757,0.09206876980755627
6946,-0.433409241624892,6.661204946774283e-06
6947,-0.08505927146403484,0.4001098835882737
6948,,
6949,-0.3063213890438131,0.0019380056212663672
6950,0.28866146411128013,0.0035844170700645634
6951,,
6952,,
6953,,
6954,0.6628682526663897,5.789367235288895e-14
6955,,
6956,,
6957,,
6958,0.4408200494032401,4.429931017279558e-06
6959,,
6960,-0.20468231038012194,0.04107516160868476
6961,,
6962,,
6963,0.3911166317287003,5.734161867121229e-05
6964,,
6965,,
6966,0.3987074591291945,3.979437601086408e-05
6967,,
6968,,
6969,,
6970,-0.27403186948487335,0.0057998617675742315
6971,,
6972,,
6973,,
6974,0.27446967711459197,0.005719003888324057
6975,0.1336405668271972,0.1849860457676849
6976,,
6977,,
6978,0.47674596532953123,5.322695776571324e-07
6979,-0.06777738773800873,0.5028427099082247
6980,0.2631946882316778,0.008152800867524406
6981,,
6982,,
6983,,
6984,-0.42439025855537216,1.0804712765082941e-05
6985,,
6986,0.49269570385167616,1.9175603028797293e-07
6987,,
6988,,
6989,,
6990,,
6991,,
6992,,
6993,0.5902692599577104,1.0253689367449022e-10
6994,,
6995,,
6996,,
6997,0.01036312958154414,0.9184938482461282
6998,0.4079724690156474,2.5170191257021967e-05
6999,-0.05983852240136547,0.5542575652595214
7000,0.3290818699371524,0.0008285673598621717
7001,,
7002,0.051013775332365376,0.6142245204205614
7003,,
7004,,
7005,,
7006,,
7007,,
7008,0.3945610071657624,4.8636343512708614e-05
7009,,
7010,-0.2942360717437379,0.002964062124616676
7011,,
7012,,
7013,,
7014,,
7015,,
7016,,
7017,,
7018,,
7019,0.3063213890438131,0.0019380056212663672
7020,,
7021,,
7022,,
7023,,
7024,,
7025,,
7026,0.5774789452284204,3.1781577544378337e-10
7027,,
7028,,
7029,-0.23394750028700717,0.019146251022281603
7030,,
7031,,
7032,,
7033,,
7034,,
7035,,
7036,,
7037,,
7038,-0.40137775019102834,3.492119029910603e-05
7039,0.0163817856152956,0.8714876879730955
7040,,
7041,,
7042,,
7043,,
7044,,
7045,,
7046,,
7047,,
7048,,
7049,0.2904676609868127,0.003371746566560968
7050,,
7051,,
7052,,
7053,0.1261877544703484,0.21092712950528256
7054,0.26791720298597727,0.007040051568590684
7055,0.264370816429699,0.007862077984717056
7056,0.21329324897277735,0.03311386201715384
7057,0.392700804403586,5.317150411024098e-05
7058,,
7059,,
7060,,
7061,,
7062,0.12069715599489218,0.23162805462224026
7063,,
7064,,
7065,,
7066,,
7067,,
7068,,
7069,,
7070,,
7071,,
7072,,
7073,,
7074,,
7075,0.09869875816863809,0.32858565971790943
7076,-0.3801954413185033,9.550765084048606e-05
7077,0.3200808888298471,0.0011686602481918668
7078,0.2083007047852587,0.03755406820535256
7079,,
7080,,
7081,,
7082,-0.19640740841547266,0.05017118822594823
7083,-0.48664104389349544,2.8425802750912066e-07
7084,,
7085,,
7086,,
7087,,
7088,0.2987065590270328,0.002538215331942485
7089,,
7090,,
7091,,
7092,,
7093,0.2418983669317935,0.015321179323490166
7094,,
7095,-0.3778803226029341,0.00010617266955706592
7096,0.03471978445791221,0.7316465102619815
7097,,
7098,,
7099,-0.46999522949905226,8.074899196504146e-07
7100,0.38963447017303077,6.151750126169592e-05
7101,-0.5632033891922341,1.0619286501502822e-09
7102,,
7103,,
7104,,
7105,,
7106,,
7107,,
7108,,
7109,,
7110,,
7111,,
7112,,
7113,-0.03943029790406864,0.6969084214786588
7114,,
7115,0.1084678229971001,0.282726689078611
7116,,
7117,,
7118,,
7119,,
7120,,
7121,0.1717807241058854,0.08746241548060875
7122,,
7123,,
7124,0.07857256441270351,0.4371295603245011
7125,,
7126,-0.3880743001144311,6.621821156961077e-05
7127,-0.1522725977193191,0.13042807609231352
7128,,
7129,0.6103385269241561,1.5676170918020473e-11
7130,,
7131,,
7132,,
7133,,
7134,,
7135,0.22545657477578254,0.024111885575330665
7136,,
7137,-0.2346015715808047,0.018803209216467498
7138,,
7139,0.3564748557737181,0.0002723374866239254
7140,,
7141,,
7142,-0.47262351598238533,6.872673721349606e-07
7143,,
7144,,
7145,,
7146,,
7147,0.19196092374846385,0.05570849824050077
7148,,
7149,,
7150,,
7151,,
7152,-0.4714713904006503,7.377130095459436e-07
7153,,
7154,-0.3184247083061029,0.00124359285674074
7155,,
7156,,
7157,,
7158,0.4985463415714245,1.301321702570499e-07
7159,-0.20291811808309013,0.0428893365800928
7160,,
7161,0.33258025126085833,0.0007228413164842421
7162,0.43458593383366356,6.247423016845444e-06
7163,0.2927719121502829,0.0031168838102279164
7164,,
7165,0.32951991768437455,0.0008145966091007973
7166,,
7167,,
7168,,
7169,-0.4204238262140863,1.3307871805110516e-05
7170,,
7171,,
7172,,
7173,,
7174,0.041236494779601236,0.6837481225248013
7175,,
7176,,
7177,,
7178,,
7179,,
7180,,
7181,,
7182,,
7183,,
7184,,
7185,,
7186,,
7187,-0.06254481738762858,0.5364498214491743
7188,0.5627833434072266,1.0993508116332806e-09
7189,-0.05645415350501869,0.5769201370130779
7190,,
7191,,
7192,,
7193,,
7194,,
7195,,
7196,,
7197,0.5464135591000739,4.086235802340833e-09
7198,,
7199,,
7200,-0.1342946381209947,0.18282561389400134
7201,,
7202,,
7203,,
7204,0.29616228170070125,0.0027732757577881577
7205,,
7206,,
7207,0.15014236552392354,0.1359581236309131
7208,,
7209,,
7210,0.023018509018415356,0.8201739883828525
7211,0.46306447404642714,1.2273971412012876e-06
7212,0.1923629675712568,0.055188049018826936
7213,,
7214,,
7215,,
7216,,
7217,,
7218,0.32963993076580533,0.0008108067403360625
7219,,
7220,-0.036955701688828946,0.7150849026960875
7221,,
7222,,
7223,0.3328622820022206,0.0007148800767796036
7224,,
7225,0.37463283499418865,0.00012300563732258666
7226,,
7227,-0.18020564242232315,0.07279427447077645
7228,-0.1075737255404411,0.2867368065248022
7229,,
7230,-0.6043078695822615,2.7945986764393543e-11
7231,,
7232,-0.19577733973796127,0.05092704036795876
7233,,
7234,,
7235,,
7236,,
7237,,
7238,0.40712037613748914,2.6268128546176985e-05
7239,,
7240,,
7241,0.04342673351571218,0.6679159441496935
7242,0.31286210198178827,0.0015283507474471677
7243,0.19516527302266448,0.05167026342771144
7244,0.2509293513094565,0.011796547986126223
7245,,
7246,,
7247,0.42427024547394143,1.0873468907033593e-05
7248,,
7249,0.6358233047659732,1.1832517206934992e-12
7250,,
7251,0.3327422689207899,0.0007182579834707655
7252,,
7253,,
7254,,
7255,-0.354014587604388,0.0003022178078975752
7256,,
7257,,
7258,,
7259,,
7260,,
7261,,
7262,,
7263,,
7264,-0.5103376268219945,5.8257964046855255e-08
7265,,
7266,0.10963194988697825,0.2775618073531342
7267,,
7268,,
7269,,
7270,,
7271,,
7272,,
7273,,
7274,,
7275,-0.1369829311450432,0.1741393107207774
7276,0.327233668483119,0.0008899545430237482
7277,,
7278,,
7279,,
7280,-0.022058404366969462,0.8275559217379497
7281,0.06415791302471509,0.5259720143466597
7282,,
7283,0.47699199214646415,5.24157192912764e-07
7284,,
7285,,
7286,,
7287,,
7288,,
7289,,
7290,-0.45793391481526313,1.663614481306306e-06
7291,,
7292,,
7293,0.19311904998427043,0.0542201030860253
7294,,
7295,,
7296,,
7297,,
7298,,
7299,,
7300,,
7301,-0.42692853522763224,9.442800205746646e-06
7302,,
7303,0.19637740514511492,0.050206970047912684
7304,,
7305,,
7306,,
7307,,
7308,,
7309,,
7310,-0.4502650789118391,2.5971884176790787e-06
7311,,
7312,,
7313,,
7314,,
7315,-0.14800013202038487,0.14169728963917808
7316,,
7317,,
7318,,
7319,,
7320,-0.1581832419797829,0.11598335590815946
7321,,
7322,,
7323,,
7324,0.45084714235677814,2.5117976804433166e-06
7325,-0.28209074790294725,0.004463092956374905
7326,,
7327,0.15413880113556708,0.12572612708727188
7328,0.11948502387244174,0.23638323439336695
7329,,
7330,,
7331,,
7332,,
7333,,
7334,,
7335,0.36014725606549863,0.00023277510058018714
7336,,
7337,0.045064912077241746,0.6561682583050561
7338,,
7339,,
7340,0.34489959406972354,0.0004412339899878587
7341,,
7342,,
7343,0.34326141550819395,0.00047172047369296166
7344,,
7345,0.5186440328463687,3.2466835263903966e-08
7346,0.40710237417527445,2.6291800902892112e-05
7347,,
7348,,
7349,,
7350,0.41821558551576077,1.4927886092605543e-05
7351,,
7352,-0.30587734064251937,0.0019691232852938807
7353,,
7354,0.1402667747747188,0.16394524144695957
7355,,
7356,,
7357,-0.4856929405501926,3.021253574611462e-07
7358,,
7359,,
7360,0.28455101607227745,0.004113799390378377
7361,,
7362,,
7363,0.10274319901285396,0.3090537572986717
7364,,
7365,,
7366,,
7367,,
7368,,
7369,,
7370,,
7371,,
7372,,
7373,-0.464180595703733,1.1480728360841642e-06
7374,,
7375,,
7376,,
7377,,
7378,-0.3703922726669153,0.00014872186084648276
7379,,
7380,0.4484828846525926,2.876020594099201e-06
7381,0.1815197856639897,0.07069636030514671
7382,,
7383,,
7384,-0.11527856536829444,0.2534105532711156
7385,,
7386,0.38851234786165334,6.486568221503717e-05
7387,,
7388,,
7389,0.05668217835973709,0.5753798074634833
7390,,
7391,,
7392,,
7393,,
7394,,
7395,,
7396,-0.5034848798722994,9.32826857280815e-08
7397,-0.05014146542176192,0.6203019550131565
7398,,
7399,,
7400,,
7401,,
7402,0.25250152267619913,0.011261436106729389
7403,,
7404,,
7405,,
7406,,
7407,0.4366375935153789,5.583285018990872e-06
7408,-0.30502608461333214,0.002030042431298249
7409,,
7410,,
7411,,
7412,,
7413,,
7414,-0.2244724675080505,0.024752887427649507
7415,,
7416,,
7417,0.09506836245535831,0.3467743690779619
7418,-0.47622390842530754,5.498801350613951e-07
7419,0.4498270311646169,2.6632525739041244e-06
7420,0.4149152257764155,1.769749307807481e-05
7421,,
7422,,
7423,-0.4589660273155675,1.5655132939859202e-06
7424,,
7425,,
7426,,
7427,,
7428,,
7429,,
7430,0.41148885230156795,2.1078048302182448e-05
7431,,
7432,,
7433,-0.07842854871498663,0.43797288863726125
7434,,
7435,,
7436,,
7437,,
7438,,
7439,-0.14872021050896927,0.1397480636874272
7440,,
7441,,
7442,-0.5872720126731685,1.3425519341012328e-10
7443,-0.40716238071598987,2.62129706270769e-05
7444,,
7445,,
7446,,
7447,,
7448,,
7449,0.4040840451772914,3.0555898859998e-05
7450,,
7451,,
7452,,
7453,0.4736436271745466,6.45349337385959e-07
7454,-0.5055431042188365,8.107113267657422e-08
7455,,
7456,0.2585861859047375,0.009385262633929341
7457,,
7458,0.21972595013746482,0.02805241945306103
7459,,
7460,,
7461,,
7462,,
7463,,
7464,,
7465,,
7466,0.012883404291589616,0.8987666367603705
7467,,
7468,,
7469,,
7470,,
7471,0.18066769278583147,0.07205100635835505
7472,-0.04661908148176979,0.6450998239201412
7473,,
7474,-0.3718305295427809,0.00013948827618617368
7475,,
7476,,
7477,0.5378326237777763,7.910183718829714e-09
7478,0.20798867077353875,0.037847398777132474
7479,0.4777654094972821,4.994123791604391e-07
7480,,
7481,,
7482,,
7483,,
7484,,
7485,,
7486,,
7487,,
7488,0.28423298140648595,0.00415753291476982
7489,,
7490,-0.30484522814221504,0.0020432024651608404
7491,0.46447462775323833,1.1279983124178897e-06
7492,0.19088680666965874,0.05711872346945808
7493,,
7494,,
7495,,
7496,,
7497,,
7498,,
7499,-0.4058662394365379,2.796592518212948e-05
7500,0.09300413745474964,0.3573923670123248
7501,,
7502,,
7503,,
7504,,
7505,,
7506,,
7507,-0.05728224376689078,0.5713354789237436
7508,,
7509,,
7510,,
7511,,
7512,,
7513,,
7514,,
7515,,
7516,,
7517,,
7518,0.02828708329322471,0.7799606229515268
7519,,
7520,,
7521,0.4160853533203651,1.666459716756233e-05
7522,-0.46718092273950146,9.582086465704608e-07
7523,,
7524,-0.25107336700717336,0.011746622971927348
7525,-0.21365928887114108,0.03280650425896746
7526,,
7527,,
7528,,
7529,,
7530,,
7531,,
7532,,
7533,-0.20072368430474463,0.04523852997891091
7534,0.6150610416784555,9.883017703863918e-12
7535,,
7536,,
7537,,
7538,,
7539,,
7540,,
7541,,
7542,,
7543,,
7544,-0.1243935589029589,0.21754144345556622
7545,0.4185456214896953,1.4674530338246057e-05
7546,,
7547,0.32971793926873527,0.0008083519704748338
7548,,
7549,0.29145776890861635,0.0032600306215959836
7550,,
7551,,
7552,0.29978667675990944,0.0024439697600474996
7553,,
7554,0.20261208472544173,0.043210729467704614
7555,,
7556,,
7557,,
7558,,
7559,,
7560,-0.3270316029095954,0.0008969118386791506
7561,,
7562,,
7563,,
7564,0.3979093721376801,4.1369842127762025e-05
7565,0.22321233015302774,0.025594852893587518
7566,,
7567,0.50007244410785,1.1747590202320692e-07
7568,0.11712076616825623,0.245852772596706
7569,,
7570,-0.47372763633154813,6.420075725041646e-07
7571,-0.2143313621271532,0.03224843563429878
7572,,
7573,,
7574,0.24768498553727136,0.012971415843145742
7575,,
7576,,
7577,0.4249903239625259,1.04670191143273e-05
7578,0.26975940378593904,0.006643802212514833
7579,0.20609246408693313,0.03967149598723462
7580,,
7581,-0.3690282240913732,0.00015799948292574944
7582,,
7583,,
7584,,
7585,,
7586,,
7587,,
7588,,
7589,0.1983216170642929,0.04793143265176361
7590,,
7591,-0.3363786652881412,0.0006221308564828698
7592,,
7593,,
7594,,
7595,-0.023063292487124996,0.8198300400961954
7596,,
7597,,
7598,,
7599,-0.2576380825614346,0.009658208274696042
7600,,
7601,,
7602,,
7603,,
7604,0.4179155528121839,1.5161767106082785e-05
7605,,
7606,,
7607,,
7608,,
7609,0.12924808804683222,0.1999779905248945
7610,,
7611,0.4255723874074649,1.0148956606481945e-05
7612,,
7613,,
7614,,
7615,,
7616,,
7617,0.3643417132615029,0.00019411787974088566
7618,0.2135332751356388,0.03291204335967309
7619,,
7620,,
7621,0.4650926951226066,1.0868796567349282e-06
7622,0.23754189207585777,0.017325692244191657
7623,,
7624,,
7625,,
7626,0.33817886150960225,0.0005790413558792656
7627,,
7628,-0.24241442318194567,0.015097602695223741
7629,,
7630,,
7631,,
7632,0.024236641794937334,0.8108307689576751
7633,,
7634,0.3995715533154957,3.8151909956740324e-05
7635,,
7636,,
7637,,
7638,-0.40316594510434633,3.1976102976347894e-05
7639,-0.24336852717932,0.01469168895985527
7640,,
7641,-0.09834471957841744,0.33033213997851063
7642,,
7643,,
7644,,
7645,,
7646,0.481684503630406,3.90157401326672e-07
7647,,
7648,-0.21010090100671971,0.035898726920960126
7649,-0.15579617244840646,0.1216603459913976
7650,,
7651,,
7652,0.4211799086270999,1.2792227971883076e-05
7653,,
7654,,
7655,-0.1472560509155143,0.14373302307620794
7656,,
7657,,
7658,-0.19080879816672874,0.05722227061162294
7659,0.2622998257005297,0.008380303460436705
7660,,
7661,,
7662,,
7663,,
7664,0.21269918421969522,0.03361785214131643
7665,,
7666,,
7667,-0.3462197379654616,0.0004179952944684675
7668,,
7669,,
7670,0.3995895552777104,3.811837542591191e-05
7671,,
7672,,
7673,,
7674,,
7675,,
7676,,
7677,,
7678,0.1792395371168057,0.07436834553462568
7679,,
7680,,
7681,,
7682,-0.2068725491162329,0.03891237264130343
7683,,
